Feature ID	Taxon
seq2605	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Ramularia; s__pratensis
seq2606	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2607	k__Fungi; p__Ascomycota; c__Eurotiomycetes; none; none; none; none
seq2608	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Agaricostilbaceae; g__Pseudobensingtonia; none
seq2609	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Filobasidium; s__stepposum
seq2610	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Myriangiales; none; none; none
seq2611	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; none; none
seq2612	k__Fungi; none; none; none; none; none; none
seq2613	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Stomiopeltis; none
seq2614	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Circinotrichum; s__cycadis
seq2615	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq2616	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; none
seq2617	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Phanerochaetaceae; g__Phanerochaete; s__laevis
seq2618	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Yurkovia; s__mendeliana
seq2619	k__Fungi; none; none; none; none; none; none
seq2620	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hymenogastraceae; g__Hebeloma; none
seq2621	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2622	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Anthostomella; s__leucospermi
seq2623	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq2624	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; none
seq2625	k__Fungi; none; none; none; none; none; none
seq2626	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq2627	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; none; none
seq2628	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria; s__neglecta
seq2629	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; none
seq2630	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum; s__lineola
seq2631	k__Fungi; p__Basidiomycota; c__Tremellomycetes; none; none; none; none
seq2632	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Sordariales_fam_Incertae_sedis; g__Rhexodenticula; s__acaciae
seq2633	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__Exobasidiaceae; g__Exobasidium; none
seq2634	k__Fungi; none; none; none; none; none; none
seq2635	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; none; none; none; none
seq2636	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Vanrija; s__humicola
seq2637	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerelloides; s__madeirae
seq2638	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq2639	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; none; none
seq2640	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2641	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2642	k__Fungi; none; none; none; none; none; none
seq2643	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2644	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; g__Helicosporium; s__gracile
seq2645	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2646	k__Fungi; none; none; none; none; none; none
seq2647	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Cephalothecaceae; none; none
seq2648	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq2649	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricomycetes_ord_Incertae_sedis; f__Agaricomycetes_fam_Incertae_sedis; g__Xenasmatella; none
seq2650	k__Fungi; none; none; none; none; none; none
seq2651	k__Fungi; none; none; none; none; none; none
seq2652	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; none
seq2653	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__terrestris
seq2654	k__Fungi; none; none; none; none; none; none
seq2655	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Cryptosporiopsis; none
seq2656	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; none; none
seq2657	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__latebrosa
seq2658	k__Fungi; none; none; none; none; none; none
seq2659	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; none
seq2660	k__Fungi; none; none; none; none; none; none
seq2661	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Byssocorticiaceae; g__Byssocorticium; s__caeruleum
seq2662	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; none
seq2663	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2664	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; none; none; none; none
seq2665	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia; s__sordescens
seq2666	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Myrmecridiales; f__Myrmecridiales_fam_Incertae_sedis; g__Atractospora; s__decumbens
seq2667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Xylaria; none
seq2668	k__Fungi; none; none; none; none; none; none
seq2669	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; none
seq2670	k__Fungi; none; none; none; none; none; none
seq2671	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Conioscyphales; f__Conioscyphaceae; g__Conioscypha; none
seq2672	k__Fungi; none; none; none; none; none; none
seq2673	k__Fungi; none; none; none; none; none; none
seq2674	k__Fungi; none; none; none; none; none; none
seq2675	k__Fungi; none; none; none; none; none; none
seq2676	k__Fungi; p__Mortierellomycota; none; none; none; none; none
seq2677	k__Fungi; none; none; none; none; none; none
seq2678	k__Fungi; none; none; none; none; none; none
seq2679	k__Fungi; none; none; none; none; none; none
seq2680	k__Fungi; p__Glomeromycota; c__Archaeosporomycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; none
seq2681	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq2682	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium; none
seq2683	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq2684	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2685	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hydnangiaceae; g__Laccaria; s__laccata
seq2686	k__Fungi; none; none; none; none; none; none
seq2687	k__Fungi; none; none; none; none; none; none
seq2688	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq2689	k__Fungi; none; none; none; none; none; none
seq2690	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Alatosessilispora; s__bibrachiata
seq2691	k__Fungi; none; none; none; none; none; none
seq2692	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__cystojenkinii
seq2693	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Leptosphaeriaceae; g__Neophaeosphaeria; none
seq2694	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; none; none; none
seq2695	k__Fungi; none; none; none; none; none; none
seq2696	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Clavulinaceae; none; none
seq2697	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq2698	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia; s__colensoi
seq2699	k__Fungi; none; none; none; none; none; none
seq2700	k__Fungi; none; none; none; none; none; none
seq2701	k__Fungi; none; none; none; none; none; none
seq2702	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenales_fam_Incertae_sedis; g__Chrysosporium; s__pseudomerdarium
seq2703	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq2704	k__Fungi; none; none; none; none; none; none
seq2705	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq2706	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Lachnocladiaceae; g__Gloiothele; s__citrina
seq2707	k__Fungi; none; none; none; none; none; none
seq2708	k__Fungi; none; none; none; none; none; none
seq2709	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Lentariaceae; g__Lentaria; s__byssiseda
seq2710	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq2711	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__minutisporum
seq2712	k__Fungi; none; none; none; none; none; none
seq2713	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__alboviolaceus
seq2714	k__Fungi; none; none; none; none; none; none
seq2715	k__Fungi; none; none; none; none; none; none
seq2716	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Calcarisporium; none
seq2717	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq2718	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2719	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Cephalothecaceae; g__Phialemonium; s__inflatum
seq2720	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq2721	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; none; none; none
seq2722	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq2723	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq2724	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Tympanidaceae; g__Vexillomyces; s__verruculosus
seq2725	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2726	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__pigmentosum
seq2727	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; none
seq2728	k__Fungi; none; none; none; none; none; none
seq2729	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; none; none; none
seq2730	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; none
seq2731	k__Fungi; none; none; none; none; none; none
seq2732	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; none
seq2733	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Teichosporaceae; g__Teichospora; s__quercus
seq2734	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq2735	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2736	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq2737	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__xenobiotica
seq2738	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Toxicocladosporium; s__strelitziae
seq2739	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__Retiboletus; s__vinaceipes
seq2740	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales; f__Erythrobasidiaceae; g__Bannoa; s__ogasawarensis
seq2741	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2742	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Cryptocline; none
seq2743	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; none
seq2744	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Kwoniella; s__betulae
seq2745	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq2746	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Patellariales; none; none; none
seq2747	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Pyrenopeziza; s__revincta
seq2748	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Phaeotremellaceae; g__Phaeotremella; s__mycetophiloides
seq2749	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; none; none; none; none
seq2750	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; none; none; none
seq2751	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Diplodia; none
seq2752	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2753	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq2754	k__Fungi; none; none; none; none; none; none
seq2755	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2756	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; none
seq2757	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Geastrumia; s__polystigmatis
seq2758	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Colacogloea; none
seq2759	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Yurkovia; s__mendeliana
seq2760	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2761	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Trichomerium; s__eucalypti
seq2762	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Entylomatales; none; none; none
seq2763	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2764	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2765	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; none
seq2766	k__Fungi; none; none; none; none; none; none
seq2767	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; g__Pseudogymnoascus; s__destructans
seq2768	k__Fungi; none; none; none; none; none; none
seq2769	k__Fungi; none; none; none; none; none; none
seq2770	k__Fungi; none; none; none; none; none; none
seq2771	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; none; none
seq2772	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Phaeosphaeria; s__ampeli
seq2773	k__Fungi; none; none; none; none; none; none
seq2774	k__Fungi; none; none; none; none; none; none
seq2775	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; none; none; none
seq2776	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; none; none; none
seq2777	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; none
seq2778	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; none
seq2779	k__Fungi; none; none; none; none; none; none
seq2780	k__Fungi; none; none; none; none; none; none
seq2781	k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Spiromyces; s__aspiralis
seq2782	k__Fungi; p__Blastocladiomycota; c__Blastocladiomycetes; o__GS15; none; none; none
seq2783	k__Fungi; none; none; none; none; none; none
seq2784	k__Fungi; none; none; none; none; none; none
seq2785	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium; s__excentricum
seq2786	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2787	k__Fungi; none; none; none; none; none; none
seq2788	k__Fungi; none; none; none; none; none; none
seq2789	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2790	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2791	k__Fungi; none; none; none; none; none; none
seq2792	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; none; none
seq2793	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq2794	k__Fungi; none; none; none; none; none; none
seq2795	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__mutata
seq2796	k__Fungi; none; none; none; none; none; none
seq2797	k__Fungi; none; none; none; none; none; none
seq2798	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; none; none; none
seq2799	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Scopuloides; s__hydnoides
seq2800	k__Fungi; none; none; none; none; none; none
seq2801	k__Fungi; none; none; none; none; none; none
seq2802	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium; s__excentricum
seq2803	k__Fungi; none; none; none; none; none; none
seq2804	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; none; none; none
seq2805	k__Fungi; none; none; none; none; none; none
seq2806	k__Fungi; none; none; none; none; none; none
seq2807	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2808	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq2809	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Pezoloma; s__ericae
seq2810	k__Fungi; none; none; none; none; none; none
seq2811	k__Fungi; p__Ascomycota; c__GS35; none; none; none; none
seq2812	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Amanitaceae; g__Amanita; s__multisquamosa
seq2813	k__Fungi; none; none; none; none; none; none
seq2814	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; none; none; none
seq2815	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__globulifera
seq2816	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__amabilissima
seq2817	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; none; none
seq2818	k__Fungi; none; none; none; none; none; none
seq2819	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; none; none; none
seq2820	k__Fungi; none; none; none; none; none; none
seq2821	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; none
seq2822	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2823	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnum; s__virgineum
seq2824	k__Fungi; none; none; none; none; none; none
seq2825	k__Fungi; none; none; none; none; none; none
seq2826	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2827	k__Fungi; p__Ascomycota; none; none; none; none; none
